qid,name,dob,league,sport,league_id,league_id_property,proof_wikidata_url,level,source
Q5129936,Clay Kirby,1948-06-25T00:00:00Z,MLB,Baseball,117110,P3541,https://www.wikidata.org/wiki/Q5129936,major,wikidata
Q5197289,Cy Acosta,1946-11-22T00:00:00Z,MLB,Baseball,110037,P3541,https://www.wikidata.org/wiki/Q5197289,major,wikidata
Q5226225,Daryl Robertson,1936-01-05T00:00:00Z,MLB,Baseball,121287,P3541,https://www.wikidata.org/wiki/Q5226225,major,wikidata
Q5228505,Dave Cash,1948-06-11T00:00:00Z,MLB,Baseball,112089,P3541,https://www.wikidata.org/wiki/Q5228505,major,wikidata
Q5229363,Dave McNally,1942-10-31T00:00:00Z,MLB,Baseball,118841,P3541,https://www.wikidata.org/wiki/Q5229363,major,wikidata
Q5257393,Denis Menke,1940-07-21T00:00:00Z,MLB,Baseball,118951,P3541,https://www.wikidata.org/wiki/Q5257393,major,wikidata
Q5292844,Don Johnson,1926-11-12T00:00:00Z,MLB,Baseball,116580,P3541,https://www.wikidata.org/wiki/Q5292844,major,wikidata
Q5293147,Don Miles,1936-03-13T00:00:00Z,MLB,Baseball,119050,P3541,https://www.wikidata.org/wiki/Q5293147,major,wikidata
Q5296852,Donovan Osborne,1969-06-21T00:00:00Z,MLB,Baseball,120085,P3541,https://www.wikidata.org/wiki/Q5296852,major,wikidata
Q5300521,Doug Griffin,1947-06-04T00:00:00Z,MLB,Baseball,115138,P3541,https://www.wikidata.org/wiki/Q5300521,major,wikidata
Q5444756,Fernando Hernández,1971-06-16T00:00:00Z,MLB,Baseball,115819,P3541,https://www.wikidata.org/wiki/Q5444756,major,wikidata
Q5485514,Frank Browning,1882-10-29T00:00:00Z,MLB,Baseball,111609,P3541,https://www.wikidata.org/wiki/Q5485514,major,wikidata
Q5523408,Garland Buckeye,1897-10-16T00:00:00Z,MLB,Baseball,111657,P3541,https://www.wikidata.org/wiki/Q5523408,major,wikidata
Q5524139,Garry Hancock,1954-01-23T00:00:00Z,MLB,Baseball,115405,P3541,https://www.wikidata.org/wiki/Q5524139,major,wikidata
Q5567774,Glen Gorbous,1930-07-08T00:00:00Z,MLB,Baseball,114964,P3541,https://www.wikidata.org/wiki/Q5567774,major,wikidata
Q5605699,Greg Hibbard,1964-09-13T00:00:00Z,MLB,Baseball,115884,P3541,https://www.wikidata.org/wiki/Q5605699,major,wikidata
Q6197482,Jim Peterson,1908-08-18T00:00:00Z,MLB,Baseball,120468,P3541,https://www.wikidata.org/wiki/Q6197482,major,wikidata
Q6269879,Jolbert Cabrera,1972-12-08T00:00:00Z,MLB,Baseball,132660,P3541,https://www.wikidata.org/wiki/Q6269879,major,wikidata
Q6397343,Kevin Rhomberg,1955-11-22T00:00:00Z,MLB,Baseball,121131,P3541,https://www.wikidata.org/wiki/Q6397343,major,wikidata
Q6655365,Live Oak Taylor,1851-02-03T00:00:00Z,MLB,Baseball,123135,P3541,https://www.wikidata.org/wiki/Q6655365,major,wikidata
Q6766580,Mark Appel,1991-07-15T00:00:00Z,MLB,Baseball,571446,P3541,https://www.wikidata.org/wiki/Q6766580,major,wikidata
Q6778074,Marv Foley,1953-08-29T00:00:00Z,MLB,Baseball,114281,P3541,https://www.wikidata.org/wiki/Q6778074,major,wikidata
Q7103139,Orlando Miller,1969-01-13T00:00:00Z,MLB,Baseball,119101,P3541,https://www.wikidata.org/wiki/Q7103139,major,wikidata
Q7331499,Rick Joseph,1939-08-24T00:00:00Z,MLB,Baseball,116769,P3541,https://www.wikidata.org/wiki/Q7331499,major,wikidata
Q7341031,Robbie Wine,1962-07-13T00:00:00Z,MLB,Baseball,124444,P3541,https://www.wikidata.org/wiki/Q7341031,major,wikidata
Q7358088,Roger Deago,1977-06-21T00:00:00Z,MLB,Baseball,429300,P3541,https://www.wikidata.org/wiki/Q7358088,major,wikidata
Q7363913,Ron Herbel,1938-01-16T00:00:00Z,MLB,Baseball,115799,P3541,https://www.wikidata.org/wiki/Q7363913,major,wikidata
Q7373068,Roy Lee Jackson,1954-05-01T00:00:00Z,MLB,Baseball,116443,P3541,https://www.wikidata.org/wiki/Q7373068,major,wikidata
Q7409841,Sammy Taylor,1933-02-27T00:00:00Z,MLB,Baseball,123155,P3541,https://www.wikidata.org/wiki/Q7409841,major,wikidata
Q7494962,Sheriff Blake,1899-09-17T00:00:00Z,MLB,Baseball,111065,P3541,https://www.wikidata.org/wiki/Q7494962,major,wikidata
Q7803511,Tim Foli,1950-12-08T00:00:00Z,MLB,Baseball,114286,P3541,https://www.wikidata.org/wiki/Q7803511,major,wikidata
Q7815974,Tom Gorman,1919-03-16T00:00:00Z,MLB,Baseball,114980,P3541,https://www.wikidata.org/wiki/Q7815974,major,wikidata
Q7817249,Tom Poholsky,1929-08-26T00:00:00Z,MLB,Baseball,120643,P3541,https://www.wikidata.org/wiki/Q7817249,major,wikidata
Q7819734,Tommy Murphy,1979-08-27T00:00:00Z,MLB,Baseball,408209,P3541,https://www.wikidata.org/wiki/Q7819734,major,wikidata
Q7959113,Wade Rowdon,1960-09-07T00:00:00Z,MLB,Baseball,121501,P3541,https://www.wikidata.org/wiki/Q7959113,major,wikidata
Q8021445,Willie Crawford,1946-09-07T00:00:00Z,MLB,Baseball,112808,P3541,https://www.wikidata.org/wiki/Q8021445,major,wikidata
Q10337116,T. J. McFarland,1989-06-08T00:00:00Z,MLB,Baseball,519008,P3541,https://www.wikidata.org/wiki/Q10337116,major,wikidata
Q11310927,Joe Lis,1946-08-15T00:00:00Z,MLB,Baseball,117811,P3541,https://www.wikidata.org/wiki/Q11310927,major,wikidata
Q12620522,Kane Davis,1975-06-25T00:00:00Z,MLB,Baseball,282327,P3541,https://www.wikidata.org/wiki/Q12620522,major,wikidata
Q13533332,Erik Davis,1986-10-08T00:00:00Z,MLB,Baseball,458530,P3541,https://www.wikidata.org/wiki/Q13533332,major,wikidata
Q16005831,Tom Lanning,1907-04-22T00:00:00Z,MLB,Baseball,117487,P3541,https://www.wikidata.org/wiki/Q16005831,major,wikidata
Q16012663,Chet Morgan,1910-06-06T00:00:00Z,MLB,Baseball,119364,P3541,https://www.wikidata.org/wiki/Q16012663,major,wikidata
Q16018078,John Buzhardt,1936-07-13T00:00:00Z,MLB,Baseball,111830,P3541,https://www.wikidata.org/wiki/Q16018078,major,wikidata
Q16022845,Tiny Chaplin,1905-07-13T00:00:00Z,MLB,Baseball,112194,P3541,https://www.wikidata.org/wiki/Q16022845,major,wikidata
Q16233961,Zach Lee,1991-09-13T00:00:00Z,MLB,Baseball,545346,P3541,https://www.wikidata.org/wiki/Q16233961,major,wikidata
Q24088600,Zach Neal,1988-11-09T00:00:00Z,MLB,Baseball,594943,P3541,https://www.wikidata.org/wiki/Q24088600,major,wikidata
Q26404990,Jordan Montgomery,1992-12-27T00:00:00Z,MLB,Baseball,656756,P3541,https://www.wikidata.org/wiki/Q26404990,major,wikidata
Q27062661,Scott Burcham,1993-06-17T00:00:00Z,MLB,Baseball,664883,P3541,https://www.wikidata.org/wiki/Q27062661,major,wikidata
Q43388490,Ji-hwan Bae,1999-07-26T00:00:00Z,MLB,Baseball,678225,P3541,https://www.wikidata.org/wiki/Q43388490,major,wikidata
Q59779669,Seuly Matias,1998-09-04T00:00:00Z,MLB,Baseball,665890,P3541,https://www.wikidata.org/wiki/Q59779669,major,wikidata
Q64740085,Daniel Espino,2001-01-05T00:00:00Z,MLB,Baseball,682982,P3541,https://www.wikidata.org/wiki/Q64740085,major,wikidata
Q71678920,Remy Cordero,1997-12-18T00:00:00Z,MLB,Baseball,658789,P3541,https://www.wikidata.org/wiki/Q71678920,major,wikidata
Q97030434,Freddy Zamora,1998-11-01T00:00:00Z,MLB,Baseball,668965,P3541,https://www.wikidata.org/wiki/Q97030434,major,wikidata
Q106598073,Peter Solomon,1996-08-16T00:00:00Z,MLB,Baseball,656981,P3541,https://www.wikidata.org/wiki/Q106598073,major,wikidata
Q106690693,Alec Bettinger,1995-07-13T00:00:00Z,MLB,Baseball,676424,P3541,https://www.wikidata.org/wiki/Q106690693,major,wikidata
Q108259706,Ryan Dorow,1995-08-21T00:00:00Z,MLB,Baseball,676900,P3541,https://www.wikidata.org/wiki/Q108259706,major,wikidata
Q111112053,Oswaldo Cabrera,1999-03-01T00:00:00Z,MLB,Baseball,665828,P3541,https://www.wikidata.org/wiki/Q111112053,major,wikidata
Q113555173,Chuckie Robinson,1994-12-14T00:00:00Z,MLB,Baseball,642020,P3541,https://www.wikidata.org/wiki/Q113555173,major,wikidata
Q450122,David DeJesus,1979-12-20T00:00:00Z,MLB,Baseball,430203,P3541,https://www.wikidata.org/wiki/Q450122,major,wikidata
Q495537,Félix Rodríguez,1972-09-09T00:00:00Z,MLB,Baseball,121353,P3541,https://www.wikidata.org/wiki/Q495537,major,wikidata
Q625847,Narciso Elvira,1967-10-29T00:00:00Z,MLB,Baseball,113830,P3541,https://www.wikidata.org/wiki/Q625847,major,wikidata
Q869147,Goose Gossage,1951-07-05T00:00:00Z,MLB,Baseball,114989,P3541,https://www.wikidata.org/wiki/Q869147,major,wikidata
Q902637,Bryan Bullington,1980-09-30T00:00:00Z,MLB,Baseball,425860,P3541,https://www.wikidata.org/wiki/Q902637,major,wikidata
Q959112,Reggie Jackson,1946-05-18T00:00:00Z,MLB,Baseball,116439,P3541,https://www.wikidata.org/wiki/Q959112,major,wikidata
Q999958,Bucky Harris,1896-11-08T00:00:00Z,MLB,Baseball,115534,P3541,https://www.wikidata.org/wiki/Q999958,major,wikidata
Q1038734,Mario Mendoza,1950-12-26T00:00:00Z,MLB,Baseball,118945,P3541,https://www.wikidata.org/wiki/Q1038734,major,wikidata
Q1377658,Jason Varitek,1972-04-11T00:00:00Z,MLB,Baseball,123660,P3541,https://www.wikidata.org/wiki/Q1377658,major,wikidata
Q2739925,Jhonny Peralta,1982-05-28T00:00:00Z,MLB,Baseball,425509,P3541,https://www.wikidata.org/wiki/Q2739925,major,wikidata
Q2760886,Huston Street,1983-08-02T00:00:00Z,MLB,Baseball,434718,P3541,https://www.wikidata.org/wiki/Q2760886,major,wikidata
Q2923772,Brandon Morrow,1984-07-26T00:00:00Z,MLB,Baseball,453344,P3541,https://www.wikidata.org/wiki/Q2923772,major,wikidata
Q2924613,Brett Lawrie,1990-01-18T00:00:00Z,MLB,Baseball,543434,P3541,https://www.wikidata.org/wiki/Q2924613,major,wikidata
Q2927524,Buddy Carlyle,1977-12-21T00:00:00Z,MLB,Baseball,234194,P3541,https://www.wikidata.org/wiki/Q2927524,major,wikidata
Q2979066,Cliff Pennington,1984-06-15T00:00:00Z,MLB,Baseball,460060,P3541,https://www.wikidata.org/wiki/Q2979066,major,wikidata
Q3026404,Randy Myers,1962-09-19T00:00:00Z,MLB,Baseball,119626,P3541,https://www.wikidata.org/wiki/Q3026404,major,wikidata
Q3029343,Tony Peña,1982-01-09T00:00:00Z,MLB,Baseball,430963,P3541,https://www.wikidata.org/wiki/Q3029343,major,wikidata
Q3062762,José Ascanio,1985-05-02T00:00:00Z,MLB,Baseball,448857,P3541,https://www.wikidata.org/wiki/Q3062762,major,wikidata
Q3082515,Frank Bolick,1966-06-28T00:00:00Z,MLB,Baseball,111174,P3541,https://www.wikidata.org/wiki/Q3082515,major,wikidata
Q3087064,Freddy Sanchez,1977-12-21T00:00:00Z,MLB,Baseball,408108,P3541,https://www.wikidata.org/wiki/Q3087064,major,wikidata
Q3101536,George Dueward Foss,1897-06-13T00:00:00Z,MLB,Baseball,114323,P3541,https://www.wikidata.org/wiki/Q3101536,major,wikidata
Q3111066,Gorkys Hernández,1987-09-07T00:00:00Z,MLB,Baseball,491676,P3541,https://www.wikidata.org/wiki/Q3111066,major,wikidata
Q3186594,José Vidro,1974-08-27T00:00:00Z,MLB,Baseball,123723,P3541,https://www.wikidata.org/wiki/Q3186594,major,wikidata
Q3229026,Lefty O'Doul,1897-03-04T00:00:00Z,MLB,Baseball,119941,P3541,https://www.wikidata.org/wiki/Q3229026,major,wikidata
Q3267126,Norberto González,1979-10-10T00:00:00Z,MLB,Baseball,493327,P3541,https://www.wikidata.org/wiki/Q3267126,major,wikidata
Q3528606,Tim Byrdak,1973-10-31T00:00:00Z,MLB,Baseball,136263,P3541,https://www.wikidata.org/wiki/Q3528606,major,wikidata
Q3530862,Tom Runnells,1955-04-17T00:00:00Z,MLB,Baseball,121554,P3541,https://www.wikidata.org/wiki/Q3530862,major,wikidata
Q3754931,Aurelio Rodríguez,1947-12-28T00:00:00Z,MLB,Baseball,121348,P3541,https://www.wikidata.org/wiki/Q3754931,major,wikidata
Q4355182,Don Aase,1954-09-08T00:00:00Z,MLB,Baseball,110003,P3541,https://www.wikidata.org/wiki/Q4355182,major,wikidata
Q4684263,Adolfo Phillips,1941-12-16T00:00:00Z,MLB,Baseball,120512,P3541,https://www.wikidata.org/wiki/Q4684263,major,wikidata
Q4852491,Balor Moore,1951-01-25T00:00:00Z,MLB,Baseball,119286,P3541,https://www.wikidata.org/wiki/Q4852491,major,wikidata
Q4908904,Bill Endicott,1918-09-04T00:00:00Z,MLB,Baseball,113847,P3541,https://www.wikidata.org/wiki/Q4908904,major,wikidata
Q4912444,Billy DeMars,1925-08-26T00:00:00Z,MLB,Baseball,113252,P3541,https://www.wikidata.org/wiki/Q4912444,major,wikidata
Q4933184,Bob Locker,1938-03-15T00:00:00Z,MLB,Baseball,117853,P3541,https://www.wikidata.org/wiki/Q4933184,major,wikidata
Q4935855,Bobo Holloman,1925-03-07T00:00:00Z,MLB,Baseball,116088,P3541,https://www.wikidata.org/wiki/Q4935855,major,wikidata
Q4965158,Brian Rogers,1982-07-17T00:00:00Z,MLB,Baseball,446910,P3541,https://www.wikidata.org/wiki/Q4965158,major,wikidata
Q5002411,Butch Nieman,1918-02-08T00:00:00Z,MLB,Baseball,119790,P3541,https://www.wikidata.org/wiki/Q5002411,major,wikidata
Q5040519,Carl Manda,1886-11-16T00:00:00Z,MLB,Baseball,118227,P3541,https://www.wikidata.org/wiki/Q5040519,major,wikidata
Q5096752,Elon Hogsett,1903-11-02T00:00:00Z,MLB,Baseball,116052,P3541,https://www.wikidata.org/wiki/Q5096752,major,wikidata
Q5129883,Clay Dalrymple,1936-12-03T00:00:00Z,MLB,Baseball,113014,P3541,https://www.wikidata.org/wiki/Q5129883,major,wikidata
Q5180900,Craig Dingman,1974-03-12T00:00:00Z,MLB,Baseball,276374,P3541,https://www.wikidata.org/wiki/Q5180900,major,wikidata
Q5186142,Cristhian Presichi,1980-07-28T00:00:00Z,MLB,Baseball,477538,P3541,https://www.wikidata.org/wiki/Q5186142,major,wikidata
Q5214198,Dan Pfister,1936-12-20T00:00:00Z,MLB,Baseball,120497,P3541,https://www.wikidata.org/wiki/Q5214198,major,wikidata
Q5249908,Dee Fondy,1924-10-31T00:00:00Z,MLB,Baseball,114288,P3541,https://www.wikidata.org/wiki/Q5249908,major,wikidata
Q5287039,Doc Daugherty,1927-10-12T00:00:00Z,MLB,Baseball,113071,P3541,https://www.wikidata.org/wiki/Q5287039,major,wikidata
Q5292609,Don Fisher,1916-02-06T00:00:00Z,MLB,Baseball,114165,P3541,https://www.wikidata.org/wiki/Q5292609,major,wikidata
Q5326162,Earl Whitehill,1899-02-07T00:00:00Z,MLB,Baseball,124200,P3541,https://www.wikidata.org/wiki/Q5326162,major,wikidata
Q5394524,Ernie Herbert,1887-01-30T00:00:00Z,MLB,Baseball,115800,P3541,https://www.wikidata.org/wiki/Q5394524,major,wikidata
Q5496695,Freddie Burdette,1936-09-15T00:00:00Z,MLB,Baseball,111700,P3541,https://www.wikidata.org/wiki/Q5496695,major,wikidata
Q5525114,Gary Gaetti,1958-08-15T00:00:00Z,MLB,Baseball,114508,P3541,https://www.wikidata.org/wiki/Q5525114,major,wikidata
Q5525327,Gary Jones,1945-07-12T00:00:00Z,MLB,Baseball,116687,P3541,https://www.wikidata.org/wiki/Q5525327,major,wikidata
Q5531262,Gene Hermanski,1920-05-11T00:00:00Z,MLB,Baseball,115811,P3541,https://www.wikidata.org/wiki/Q5531262,major,wikidata
Q5545137,George Thomas,1937-11-29T00:00:00Z,MLB,Baseball,123248,P3541,https://www.wikidata.org/wiki/Q5545137,major,wikidata
Q5606070,Greg Norton,1972-07-06T00:00:00Z,MLB,Baseball,119853,P3541,https://www.wikidata.org/wiki/Q5606070,major,wikidata
Q5622127,Guy Bush,1901-08-23T00:00:00Z,MLB,Baseball,111791,P3541,https://www.wikidata.org/wiki/Q5622127,major,wikidata
Q5640873,Hal Morris,1965-04-09T00:00:00Z,MLB,Baseball,119406,P3541,https://www.wikidata.org/wiki/Q5640873,major,wikidata
Q5640904,Hal Reniff,1938-07-02T00:00:00Z,MLB,Baseball,121069,P3541,https://www.wikidata.org/wiki/Q5640904,major,wikidata
Q5648503,Hank Winston,1904-06-15T00:00:00Z,MLB,Baseball,124462,P3541,https://www.wikidata.org/wiki/Q5648503,major,wikidata
Q5672747,Harry Taylor,1919-05-20T00:00:00Z,MLB,Baseball,123142,P3541,https://www.wikidata.org/wiki/Q5672747,major,wikidata
Q5968734,Tony Blanco,1980-11-10T00:00:00Z,MLB,Baseball,433592,P3541,https://www.wikidata.org/wiki/Q5968734,major,wikidata
Q6194723,Jim Driscoll,1944-05-14T00:00:00Z,MLB,Baseball,113569,P3541,https://www.wikidata.org/wiki/Q6194723,major,wikidata
Q6208739,Joe Bowman,1910-06-17T00:00:00Z,MLB,Baseball,111304,P3541,https://www.wikidata.org/wiki/Q6208739,major,wikidata
Q6209023,Joe Cascarella,1907-06-28T00:00:00Z,MLB,Baseball,112078,P3541,https://www.wikidata.org/wiki/Q6209023,major,wikidata
Q6226002,John Christensen,1960-09-05T00:00:00Z,MLB,Baseball,112264,P3541,https://www.wikidata.org/wiki/Q6226002,major,wikidata
Q6266372,Johnny Briggs,1944-03-10T00:00:00Z,MLB,Baseball,111465,P3541,https://www.wikidata.org/wiki/Q6266372,major,wikidata
Q6267081,Johnny Lanning,1910-09-06T00:00:00Z,MLB,Baseball,117485,P3541,https://www.wikidata.org/wiki/Q6267081,major,wikidata
Q6267119,Johnny Lewis,1939-08-10T00:00:00Z,MLB,Baseball,117739,P3541,https://www.wikidata.org/wiki/Q6267119,major,wikidata
Q6387884,Ken Johnson,1923-01-14T00:00:00Z,MLB,Baseball,116605,P3541,https://www.wikidata.org/wiki/Q6387884,major,wikidata
Q6396232,Kevin Elster,1964-08-03T00:00:00Z,MLB,Baseball,113828,P3541,https://www.wikidata.org/wiki/Q6396232,major,wikidata
Q6685563,Lou Johnson,1934-09-22T00:00:00Z,MLB,Baseball,116609,P3541,https://www.wikidata.org/wiki/Q6685563,major,wikidata
Q6702021,Luke Hamlin,1904-07-03T00:00:00Z,MLB,Baseball,115388,P3541,https://www.wikidata.org/wiki/Q6702021,major,wikidata
Q6767600,Mark Fidrych,1954-08-14T00:00:00Z,MLB,Baseball,114102,P3541,https://www.wikidata.org/wiki/Q6767600,major,wikidata
Q6769566,Mark Salas,1961-03-08T00:00:00Z,MLB,Baseball,121628,P3541,https://www.wikidata.org/wiki/Q6769566,major,wikidata
Q6810675,Mel Clark,1926-07-07T00:00:00Z,MLB,Baseball,112333,P3541,https://www.wikidata.org/wiki/Q6810675,major,wikidata
Q6846065,Mike Blowers,1965-04-24T00:00:00Z,MLB,Baseball,111116,P3541,https://www.wikidata.org/wiki/Q6846065,major,wikidata
Q6847371,Mike Jackson,1946-03-27T00:00:00Z,MLB,Baseball,116437,P3541,https://www.wikidata.org/wiki/Q6847371,major,wikidata
Q7026851,Nick Capra,1958-03-08T00:00:00Z,MLB,Baseball,111973,P3541,https://www.wikidata.org/wiki/Q7026851,major,wikidata
Q7242319,Pretzel Pezzullo,1910-12-10T00:00:00Z,MLB,Baseball,120490,P3541,https://www.wikidata.org/wiki/Q7242319,major,wikidata
Q7312912,Rene Lachemann,1945-05-04T00:00:00Z,MLB,Baseball,117389,P3541,https://www.wikidata.org/wiki/Q7312912,major,wikidata
Q7319427,Rey Ordóñez,1971-01-11T00:00:00Z,MLB,Baseball,120045,P3541,https://www.wikidata.org/wiki/Q7319427,major,wikidata
Q7319517,Reymond Fuentes,1991-02-12T00:00:00Z,MLB,Baseball,571681,P3541,https://www.wikidata.org/wiki/Q7319517,major,wikidata
Q7363459,Ron Allen,1943-12-23T00:00:00Z,MLB,Baseball,110163,P3541,https://www.wikidata.org/wiki/Q7363459,major,wikidata
Q7409752,Sammy Gervacio,1985-01-10T00:00:00Z,MLB,Baseball,463645,P3541,https://www.wikidata.org/wiki/Q7409752,major,wikidata
Q7516099,Silver King,1868-01-11T00:00:00Z,MLB,Baseball,117073,P3541,https://www.wikidata.org/wiki/Q7516099,major,wikidata
Q7612961,Steve Jones,1941-04-22T00:00:00Z,MLB,Baseball,116729,P3541,https://www.wikidata.org/wiki/Q7612961,major,wikidata
Q7704349,Terry Evans,1982-01-19T00:00:00Z,MLB,Baseball,458000,P3541,https://www.wikidata.org/wiki/Q7704349,major,wikidata
Q7803192,Tim Bogar,1966-10-28T00:00:00Z,MLB,Baseball,111148,P3541,https://www.wikidata.org/wiki/Q7803192,major,wikidata
Q7815780,Tom Filer,1956-12-01T00:00:00Z,MLB,Baseball,114119,P3541,https://www.wikidata.org/wiki/Q7815780,major,wikidata
Q7815971,Tom Gorman,1957-12-16T00:00:00Z,MLB,Baseball,114981,P3541,https://www.wikidata.org/wiki/Q7815971,major,wikidata
Q7823100,Tony Ordeñana,1918-10-30T00:00:00Z,MLB,Baseball,120043,P3541,https://www.wikidata.org/wiki/Q7823100,major,wikidata
Q7959022,Wade Blasingame,1943-11-22T00:00:00Z,MLB,Baseball,111085,P3541,https://www.wikidata.org/wiki/Q7959022,major,wikidata
Q7980889,Weldon Bowlin,1940-12-10T00:00:00Z,MLB,Baseball,111299,P3541,https://www.wikidata.org/wiki/Q7980889,major,wikidata
Q8048051,Yamid Haad,1977-09-02T00:00:00Z,MLB,Baseball,150251,P3541,https://www.wikidata.org/wiki/Q8048051,major,wikidata
Q11319792,Terrence Long,1976-02-29T00:00:00Z,MLB,Baseball,150239,P3541,https://www.wikidata.org/wiki/Q11319792,major,wikidata
Q11326621,Javier Valentín,1975-09-19T00:00:00Z,MLB,Baseball,123609,P3541,https://www.wikidata.org/wiki/Q11326621,major,wikidata
Q11326622,Javier Jose Brito,1983-03-25T00:00:00Z,MLB,Baseball,469085,P3541,https://www.wikidata.org/wiki/Q11326622,major,wikidata
Q12224021,Allen Webster,1990-02-10T00:00:00Z,MLB,Baseball,543903,P3541,https://www.wikidata.org/wiki/Q12224021,major,wikidata
Q16146017,Arismendy Alcántara,1991-10-29T00:00:00Z,MLB,Baseball,570489,P3541,https://www.wikidata.org/wiki/Q16146017,major,wikidata
Q326416,Mickey Cochrane,1903-04-06T00:00:00Z,MLB,Baseball,112437,P3541,https://www.wikidata.org/wiki/Q326416,major,wikidata
Q429733,Wally Joyner,1962-06-16T00:00:00Z,MLB,Baseball,116780,P3541,https://www.wikidata.org/wiki/Q429733,major,wikidata
Q506988,Lenny Dykstra,1963-02-10T00:00:00Z,MLB,Baseball,113686,P3541,https://www.wikidata.org/wiki/Q506988,major,wikidata
Q606534,John Lannan,1984-09-27T00:00:00Z,MLB,Baseball,458709,P3541,https://www.wikidata.org/wiki/Q606534,major,wikidata
Q610470,Juan Pérez,1978-09-03T00:00:00Z,MLB,Baseball,448722,P3541,https://www.wikidata.org/wiki/Q610470,major,wikidata
Q731168,Cal Ripken Jr.,1960-08-24T00:00:00Z,MLB,Baseball,121222,P3541,https://www.wikidata.org/wiki/Q731168,major,wikidata
Q918916,Dave DeBusschere,1940-10-16T00:00:00Z,MLB,Baseball,113181,P3541,https://www.wikidata.org/wiki/Q918916,major,wikidata
Q1043157,Carlos Peña,1978-05-17T00:00:00Z,MLB,Baseball,150289,P3541,https://www.wikidata.org/wiki/Q1043157,major,wikidata
Q1073868,Nick Adenhart,1986-08-24T00:00:00Z,MLB,Baseball,444440,P3541,https://www.wikidata.org/wiki/Q1073868,major,wikidata
Q1126349,Connie Mack,1862-12-22T00:00:00Z,MLB,Baseball,118082,P3541,https://www.wikidata.org/wiki/Q1126349,major,wikidata
Q1585630,Harmon Killebrew,1936-06-29T00:00:00Z,MLB,Baseball,117051,P3541,https://www.wikidata.org/wiki/Q1585630,major,wikidata
Q2025165,Kirk Nieuwenhuis,1987-08-07T00:00:00Z,MLB,Baseball,543590,P3541,https://www.wikidata.org/wiki/Q2025165,major,wikidata
Q2255564,Addie Joss,1880-04-12T00:00:00Z,MLB,Baseball,116772,P3541,https://www.wikidata.org/wiki/Q2255564,major,wikidata
Q2274771,Seth Morehead,1934-08-15T00:00:00Z,MLB,Baseball,119352,P3541,https://www.wikidata.org/wiki/Q2274771,major,wikidata
Q2860080,Archi Cianfrocco,1966-10-06T00:00:00Z,MLB,Baseball,112283,P3541,https://www.wikidata.org/wiki/Q2860080,major,wikidata
Q2964750,Chris Johnson,1984-10-01T00:00:00Z,MLB,Baseball,453400,P3541,https://www.wikidata.org/wiki/Q2964750,major,wikidata
Q3011062,D. J. Carrasco,1977-04-12T00:00:00Z,MLB,Baseball,425647,P3541,https://www.wikidata.org/wiki/Q3011062,major,wikidata
Q3110725,Tom Gordon,1967-11-18T00:00:00Z,MLB,Baseball,114971,P3541,https://www.wikidata.org/wiki/Q3110725,major,wikidata
